mz_aligned,foam_intensity,water_intensity
277.1415825304971,0.0038038658987628433,0.0030359559977447617
283.2612384884486,0.0022494466207795224,0.0009695742765768386
327.3028613211684,0.0009634936390366782,0.0010344488166608339
350.2156041293633,0.0007914094875643279,0.0006753629040463726
108.02173191176676,0.001655275771822491,0.0013192892940623758
111.00898619404057,0.0010734546118023895,0.0009380238907886849
115.07673732792948,0.0014530930525149526,0.0013736492985641758
121.02977272198274,0.002176482915324493,0.001303029924264806
125.0248605643419,0.000841920785711944,0.0008828412011707572
127.03957566912045,0.0009188486820616872,0.000865226587979512
127.07572559074306,0.0008258369453577127,0.0007290174040077385
129.05536126133703,0.00097387704953228,0.0009989659411396353
129.09112009081127,0.0010812023643386767,0.0009446261930596663
135.04400035351307,0.001090215668499347,0.0009046087036489167
143.1060695308661,0.001346230110368182,0.0010932417494286496
145.048880892959,0.001157659477777854,0.0009640792984650082
157.1268396940074,0.0008449796322071876,0.0007738852169582542
199.1707348330033,0.0028629792053945983,0.0021205072838154605
213.1860941459249,0.0008693067609059241,0.0011994757063425593
219.1756085075881,0.0024990131717374468,0.0017322596291314194
220.14754178221963,0.0018211702653161987,0.0014508599995434154
227.20239540082926,0.0011169676254577012,0.0009826286930668972
233.15595166619207,0.0011126774417680341,0.0007969600253218508
247.17057722021073,0.0010666385812707934,0.000773219579638476
249.1506145417857,0.0008627246882641096,0.0006879650616203258
255.2332944669617,0.007010146768971202,0.0024815616202740914
256.2375125631901,0.000920321144973398,0.0013923011858183586
277.1415825304716,0.004407193217288589,0.0022868578620664154
278.1450237557642,0.0009396804913556077,0.0006663294276412593
283.2612384884377,0.002553018833579545,0.0010621520963585624
327.30286132115384,0.000908642460262023,0.0010974730819108625
103.92050565357358,0.0011791588507401266,0.0022816822252342116
108.02211029380565,0.0015374709976319182,0.0013347994990636919
111.00913860915631,0.0008512577889627659,0.0009259444457414293
115.07696973557078,0.0010662147237376306,0.0008493057667460146
115.92134323883431,0.0020185456660723015,0.00654497869547378
116.92908010947862,0.0024973072287911213,0.0007901500745513798
121.02991120243183,0.0011227876146791234,0.0013515270262439037
125.02484450222892,0.0007977364811179774,0.0007950734341937646
129.0547340461056,0.0010403006380291608,0.000892604957899182
129.09112009080036,0.0009339989845615929,0.001253861697170374
145.04813354303872,0.0009059554806577685,0.0012526783509021987
199.17108742334815,0.002089456696871803,0.0011100371477274279
219.17610832028504,0.0016911491237802997,0.0016108676545662799
220.1484507386024,0.0018085568003270642,0.001106305366046552
227.20192944427205,0.000794845075073264,0.0014614336903335879
233.154978938203,0.0008361037591925573,0.000842222071820756
249.14978213793907,0.0008139639647354203,0.0007569487500325395
255.2337845580043,0.004001937630068354,0.0006836957180836008
277.1415825304207,0.0036147675229260385,0.0029244866031676643
283.26123848840496,0.0016077119799161985,0.0008971471578590605
103.92059081854104,0.0013747360825026656,0.0022986892264733943
108.02169165487973,0.0021579599110556325,0.0013650334595414404
111.00891675757295,0.0014659984870111474,0.000965929815407602
113.02443139929994,0.0007951781401246895,0.0007426962186480304
115.07661371200817,0.0019409024205375026,0.0011834883859393847
115.92100502069768,0.0018717663349704474,0.0026225553549418363
116.92872062460602,0.0020397838434002714,0.0008307114206422926
121.02951023918109,0.0014881147709940661,0.0015836362445834813
125.02339259525587,0.0008949902337107813,0.0007977699593835984
129.05473404609015,0.0012559065956918964,0.0007936366001926333
129.09112009078126,0.0011331220928056207,0.0010075834749227628
135.04332897810292,0.0010935048411851028,0.0007040827978708283
138.05418378358286,0.0008210984379503308,0.0008036615921300932
143.1053371457212,0.0014500464391119852,0.0009667280475523554
143.11119638437498,0.0011135452267513751,0.0006795498499468834
157.12683969396738,0.001279783011397083,0.0006949511867687158
171.14204874898903,0.001076998099008043,0.0006831696967389944
185.1564356105101,0.0008365651761418491,0.0006943802946251524
187.09829722536253,0.0007982841987104364,0.0006628963676552377
199.17035220999028,0.002743909930861009,0.0009791863926015942
